Account ID,GSGM Key,Time,schoolCode,District ID,Unsdlea,Geoid,DistrictGeo,District,SchoolID,School,Transition,School Type,Category,Charter Type,IB Program,Chronically Failing,Greatest Gains Award,Highest Performing Award,Grade Range,Address,City,County,FIPS County Code,STATE,ZIP,Latitude,Longitude,Principal First Name,Principal Last Name,Principal,Email Address,Phone,College & Career Academy,Energy Pathway,STEM Certified,Learning Power Territory,Learning Power Coordinator,Learning Power Email,Coordinator Business Phone,Coordinator Cell Phone,Locale Code*,Locale*,Title I School*,GPC Customer,Workforce Development Region,Local Workforce Development Authority,CD Manager
S1276,6951052,Old,1052695,695,3480,1303480,Madison County,Madison County,1052,Madison County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,3215 Highway 172,Comer,"Madison, GA",13195,GA,30629,34.088747,-83.157313,Chuck,Colquitt,Chuck Colquitt,ccolquitt@madison.k12.ga.us,706.783.2400,No,No,Yes,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,Yes,Northeast Georgia,Northeast Georgia,Rope Roberts
S2,7810188,Old,188781,781,3510,1303510,Marietta City,Marietta City,188,A.L. Burruss Elementary School,,Elementary,Traditional,,IB,No,No,No,PK-05,325 Manning Rd SW,Marietta,"Cobb, GA",13067,GA,30064,33.94319,-84.578019,Julie,King,Julie King,JulieKing@marietta-city.k12.ga.us,770.429.3144,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S592,7810194,Old,194781,781,3510,1303510,Marietta City,Marietta City,194,Dunleith Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,120 Saine Dr SW,Marietta,"Cobb, GA",13067,GA,30008,33.917434,-84.559026,Nikea,Hurt,Jeffery Mosley,jmosley@marietta-city.k12.ga.us,770.429.3190,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S937,7813050,Old,3050781,781,3510,1303510,Marietta City,Marietta City,3050,Hickory Hills Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,500 Redwood Dr SW,Marietta,"Cobb, GA",13067,GA,30064,33.937684,-84.56529,Kristen,Beaudin,Kristen Beaudin,kbeaudin@marietta-city.k12.ga.us,770.429.3125,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S2350,,New,6197830619,7830619,3510,1303510,Marietta City,State Charter Schools II - International Academy of Smyrna,619,International Academy of Smyrna,,Elementary,Charter,State Charter,IB,No,No,No,KK-06,2144 South Cobb Drive,Smyrna,"Cobb, GA",13067,GA,30080,33.89987,-84.543021,Kari,Schrock,Kari Schrock,,678.370.0980,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Cobb,Steve Foster
S1225,7810294,Old,294781,781,3510,1303510,Marietta City,Marietta City,294,Lockheed Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,1205 Merritt Rd,Marietta,"Cobb, GA",13067,GA,30062,33.972013,-84.517565,Devonne,Harper,Devonne Harper,dharper@marietta-city.k12.ga.us,770.429.3196,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S1291,7810106,Old,106781,781,3510,1303510,Marietta City,Marietta City,106,Marietta Center for Advanced Academics,,Elementary,Magnet Program,,No IB,No,No,Yes,03-05,311 Aviation Rd SE,Marietta,"Cobb, GA",13067,GA,30060,33.944494,-84.526804,Christina,Wagoner,Christina Wagoner,cwagoner@marietta-city.k12.ga.us,770.420.0822,No,No,Yes,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,No,No,Atlanta Regional Commission,Cobb,Steve Foster
S1586,7812052,Old,2052781,781,3510,1303510,Marietta City,Marietta City,2052,Park Street Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,105 Park St SE,Marietta,"Cobb, GA",13067,GA,30060,33.949044,-84.532221,Matthew,Freedman,Matthew Freedman,mfreedman@marietta-city.k12.ga.us,770.429.3180,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S1826,7810104,Old,104781,781,3510,1303510,Marietta City,Marietta City,104,Sawyer Road Elementary School,,Elementary,Traditional,,IB,No,No,No,PK-05,840 Sawyer Rd,Marietta,"Cobb, GA",13067,GA,30062,33.986251,-84.526672,Susan,Graves,Susan Graves,SGrigg@marietta-city.k12.ga.us,770.429.9923,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S2205,7815052,Old,5052781,781,3510,1303510,Marietta City,Marietta City,5052,West Side Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,PK-05,344 Polk St NW,Marietta,"Cobb, GA",13067,GA,30064,33.956653,-84.562439,Daniel,McGuire,Daniel McGuire,dmcguire@marietta-city.k12.ga.us,770.429.3172,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,No,No,Atlanta Regional Commission,Cobb,Steve Foster
S780,7810207,Old,207781,781,3510,1303510,Marietta City,Marietta City,207,George W. Hartmann Center,,High,Traditional,,No IB,No,No,No,09-12,729 Lawrence St NE ,Marietta,"Cobb, GA",13067,GA,30060,33.953348,-84.530644,Diane,Green,Diane Green,dgreen@cobbcsb.com,770.971.7801,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S1292,7810101,Old,101781,781,3510,1303510,Marietta City,Marietta City,101,Marietta High School ,,High,Traditional,,IB,No,No,No,09-12,1171 Whitlock Ave SW,Marietta,"Cobb, GA",13067,GA,30064,33.951304,-84.582157,Gabe,Carmona,Gabe Carmona,gcarmona@marietta-city.k12.ga.us,770.428.2631,No,No,No,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S1293,7810203,Old,203781,781,3510,1303510,Marietta City,Marietta City,203,Marietta Middle School ,,Middle,Magnet Program,,IB,No,No,No,07-08,121 Winn St NW,Marietta,"Cobb, GA",13067,GA,30064,33.953571,-84.556893,James,Guthrie,Dayton Hibbs,dhibbs@marietta-city.k12.ga.us,770.422.0311,No,No,Yes,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S1295,7810303,Old,303781,781,3510,1303510,Marietta City,Marietta City,303,Marietta Sixth Grade Academy,,Middle,Magnet Program,,IB,No,Yes,No,06-06,340 Aviation Rd SE,Marietta,"Cobb, GA",13067,GA,30060,33.944135,-84.527596,Corey,Lawson,Corey Lawson,clawson@marietta-city.k12.ga.us,770.429.3115,No,No,Yes,Metro West,Deborah Pendergrass,dlpender@southernco.com,707.333.3774,404.576.2993,13,City: Small,Yes,No,Atlanta Regional Commission,Cobb,Steve Foster
S1123,6960197,Old,197696,696,3540,1303540,Marion County,Marion County,197,L. K. Moss Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,1707 Pineville Rd ,Buena Vista,"Marion, GA",13197,GA,31803,32.27495,-84.54623,Leigh,Medders,Leigh Medders,lmedders@marion.k12.ga.us,229.649.5567,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,Yes,River Valley,Middle Flint,Jim Lovett
S1296,6960275,Old,275696,696,3540,1303540,Marion County,Marion County,275,Marion County Middle/High School,,High,Traditional,,No IB,No,No,No,06-12,1 Eagle Dr ,Buena Vista,"Marion, GA",13197,GA,31803,32.363433,-84.535882,Glenn,Tidwell,Jamie Penoncello,,229.649.7520,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,No,River Valley,Middle Flint,Jim Lovett
S536,6970191,Old,191697,697,3570,1303570,McDuffie County,McDuffie County,191,Dearing Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,500 Main St N,Dearing,"McDuffie, GA",13189,GA,30808,33.423804,-82.385169,Stacey,Amerson,Stacey Amerson,amersons@mcduffie.k12.ga.us,706.986.4900,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,42,Rural: Distant,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S1323,,Old,179697,697,3570,1303570,McDuffie County,McDuffie County,179,Maxwell Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-01,520 Mount Pleasant Rd ,Thomson,"McDuffie, GA",13189,GA,30824,33.454625,-82.514189,Donna,Bennett,Donna Bennett,bennettd@mcduffie.k12.ga.us,706.986.4800,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,41,Rural: Fringe,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S1491,6970113,Old,113697,697,3570,1303570,McDuffie County,McDuffie County,113,Norris Elementary School,,Elementary,Traditional,,No IB,No,No,No,04-05,1861 Harrison Rd SE,Thomson,"McDuffie, GA",13189,GA,30824,33.478315,-82.490277,Shantell,Crockett,Shantell Crockett,,706.986.4600,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,32,Town: Distant,Yes,No,Central Savannah River Area,East Central Georgia,Matt Forshee
S2043,,Old,4050697,697,3570,1303570,McDuffie County,McDuffie County,4050,Thomson Elementary School,,Elementary,Traditional,,No IB,No,No,No,02-03,409 Guill St,Thomson,"McDuffie, GA",13189,GA,30824,33.460063,-82.503468,Caroline,Sowell,Caroline Sowell,,706.986.4700,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,32,Town: Distant,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S2044,6970192,Old,192697,697,3570,1303570,McDuffie County,McDuffie County,192,Thomson High School,,High,Traditional,,No IB,No,No,No,09-12,1160 White Oak Rd,Thomson,"McDuffie, GA",13189,GA,30824,33.473439,-82.474456,Carla,Shelton,Carla Shelton,sheltonc@mcduffie.k12.ga.us,706.986.4200,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,41,Rural: Fringe,No,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S2046,6970112,Old,112697,697,3570,1303570,McDuffie County,McDuffie County,112,Thomson-McDuffie Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,1191 White Oak Rd,Thomson,"McDuffie, GA",13189,GA,30824,33.476674,-82.47694,Anita,Cummings,Anita Cummings,,706.986.4300,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,32,Town: Distant,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S2056,,Old,205698,698,3600,1303600,McIntosh County,McIntosh County,205,Todd Grant Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,1102 Ca Devillars Rd,Darien,"McIntosh, GA",13189,GA,31305,31.379303,-81.435728,Cassandra,Noble,Cassandra Noble,cnoble@mcintosh.k12.ga.us,912.437.8909,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,31,Town: Fringe,Yes,No,Central Savannah River Area,East Central Georgia,Jason Coley
S1338,6980104,Old,104698,698,3600,1303600,McIntosh County,McIntosh County,104,McIntosh Academy,,High,Traditional,,No IB,No,No,No,09-12,8945 US Highway 17,Darien,"McIntosh, GA",13189,GA,31305,31.391235,-81.432611,Jim,Morris,Jim Morris,,912.437.6691,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Central Savannah River Area,East Central Georgia,Jason Coley
S1339,6980101,Old,101698,698,3600,1303600,McIntosh County,McIntosh County,101,McIntosh County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,500 Greene St,Darien,"McIntosh, GA",13189,GA,31305,31.368099,-81.429204,Melissa,Williams,Melissa Williams,mwilliams@mcintosh.k12.ga.us,912.437.8819,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,31,Town: Fringe,Yes,Yes,Central Savannah River Area,East Central Georgia,Jason Coley
S779,6990102,Old,102699,699,3630,1303630,Meriwether County,Meriwether County,102,George E. Washington Elementary School (PK-5),,Elementary,Traditional,,No IB,No,No,No,PK-05,18425 Main St,Woodbury,"Meriwether, GA",13199,GA,30293,32.984591,-84.57829,Maurice,Brown,Lashanda Acres,,706.553.3951,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,No,Three Rivers,Three Rivers,Jim Lovett
S1441,6990200,Old,200699,699,3630,1303630,Meriwether County,Meriwether County,200,Mountain View Elementary School,,Elementary,Traditional,,No IB,No,Yes,No,PK-05,2600 Judson Bulloch Rd ,Manchester,"Meriwether, GA",13199,GA,31816,32.882192,-84.645442,Deana,Brown,Todd  McRae,,706.655.3969,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,41,Rural: Fringe,Yes,Yes,Three Rivers,Three Rivers,Jim Lovett
S2110,6990100,Old,100699,699,3630,1303630,Meriwether County,Meriwether County,100,Unity Elementary School (PK-5),,Elementary,Traditional,,No IB,No,No,No,PK-05,172 N Main St,Luthersville,"Meriwether, GA",13199,GA,30251,33.218453,-84.746692,Nicole,Kendrick,Tammy Sibley,,770.927.6488,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,Yes,Three Rivers,Three Rivers,Jim Lovett
S814,6990207,Old,207699,699,3630,1303630,Meriwether County,Meriwether County,207,Good Sheperd Therapeutic Center,,High,Traditional,,No IB,No,No,No,09-10,390 Bar Best Ranch Rd,Warm Springs,"Meriwether, GA",13199,GA,31830,32.883289,-84.710044,Brandy,Hudson,Brandy Hudson,brandy.hudson@mcssga.org,706.655.2354,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,No,Three Rivers,Three Rivers,Jim Lovett
S838,6990300,Old,300699,699,3630,1303630,Meriwether County,Meriwether County,300,Greenville High School,,High,Traditional,,No IB,No,No,No,09-12,17656 Roosevelt Hwy,Greenville,"Meriwether, GA",13199,GA,30222,33.047826,-84.708865,Thaddeus,Jackson,Thaddeus Jackson,thad.jackson@mcssga.org,706.672.4930,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,Yes,Three Rivers,Three Rivers,Jim Lovett
S1284,6994050,Old,4050699,699,3630,1303630,Meriwether County,Meriwether County,4050,Manchester High School,,High,Traditional,,No IB,No,No,No,09-12,405 N 5th Ave,Manchester,"Meriwether, GA",13199,GA,31816,32.859127,-84.618089,Henry,Acree,Henry Acree,henry.acree@mcssga.org,706.846.8445,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,32,Town: Distant,Yes,Yes,Three Rivers,Three Rivers,Jim Lovett
S839,6990400,Old,401699,699,3630,1303630,Meriwether County,Meriwether County,401,Greenville Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,17656 Roosevelt Hwy,Greenville,"Meriwether, GA",13199,GA,30222,33.047526,-84.708865,Thaddeus,Jackson,Thaddeus Jackson,,706.672.4930,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,42,Rural: Distant,Yes,Yes,Three Rivers,Three Rivers,Jim Lovett
S1285,6995050,Old,5050699,699,3630,1303630,Meriwether County,Meriwether County,5050,Manchester Middle School,,Middle,Traditional,,No IB,Yes,No,No,06-08,231 W Perry St ,Manchester,"Meriwether, GA",13199,GA,31816,32.85999,-84.614702,Lashanda,Acres,Kim Parks,,706.846.2846,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,32,Town: Distant,Yes,Yes,Three Rivers,Three Rivers,Jim Lovett
S1376,7000110,Old,110700,700,3660,1303660,Miller County,Miller County,110,Miller County Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,996 Phillipsburg Rd,Colquitt,"Miller, GA",13201,GA,39837,31.191278,-84.715811,Cleve,Roland,Allen Martin,amartin@miller.k12.ga.us,229.758.4140,No,No,No,South,Denise James,shjames@southernco.com,,,43,Rural: Remote,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S1377,7000210,Old,210700,700,3660,1303660,Miller County,Miller County,210,Miller County High School,,High,Traditional,,No IB,No,No,No,09-12,996 Phillipsburg Rd,Colquitt,"Miller, GA",13201,GA,39837,31.191078,-84.715811,John David,Kirkland,Princess Ndow,pndow@miller.k12.ga.us,229.758.4130,No,No,No,South,Denise James,shjames@southernco.com,,,43,Rural: Remote,Yes,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1378,7000310,Old,310700,700,3660,1303660,Miller County,Miller County,310,Miller County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,996 Phillipsburg Rd,Colquitt,"Miller, GA",13201,GA,39837,31.190878,-84.715811,Linda,Miller,Cleve Roland,croland@miller.k12.ga.us,229.758.4131,No,No,No,South,Denise James,shjames@southernco.com,,,43,Rural: Remote,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S1388,7010111,Old,111701,701,3690,1303690,Mitchell County,Mitchell County,111,Mitchell County Elementary School,,Elementary,Traditional,,No IB,No,No,No,02-04,15815 Ga Highway 93,Baconton,"Mitchell, GA",13205,GA,31716,31.379902,-84.133222,Silvana,Jenkins,Silvana Jenkins,silvana_jenkins@mitchell.k12.ga.us,229.336.2118,No,No,No,South,Denise James,shjames@southernco.com,,,42,Rural: Distant,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S1391,,Old,198701,701,3690,1303690,Mitchell County,Mitchell County,198,Mitchell County Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-01,50 Griffin Rd,Camilla,"Mitchell, GA",13205,GA,31730,31.236092,-84.235478,Donna,Johnson,Donna Johnson,donna_johnson@mitchell.k12.ga.us,229.336.8250,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S1389,7010282,Old,282701,701,3690,1303690,Mitchell County,Mitchell County,282,Mitchell County High School,,High,Traditional,,No IB,No,No,No,PK-12,1000 Newton Rd,Camilla,"Mitchell, GA",13205,GA,31730,31.242399,-84.238836,Ossie,Canidate,Ossie Canidate,ossie_canidate@mitchell.k12.ga.us,229.336.0970,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S105,7010105,Old,105701,701,3690,1303690,Mitchell County,Mitchell County,105,Baconton Community Charter School,,K12,Charter,Start-up,No IB,No,No,No,PK-12,260 E Walton St,Baconton,"Mitchell, GA",13205,GA,31716,31.376509,-84.156089,Lynn,Pinson,Lynn Pinson,lhpinson@yahoo.com,229.787.9999,No,No,No,South,Denise James,shjames@southernco.com,,,42,Rural: Distant,No,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1390,7010197,Old,197701,701,3690,1303690,Mitchell County,Mitchell County,197,Mitchell County Middle School,,Middle,Traditional,,No IB,No,No,No,05-07,55 Griffin Rd,Camilla,"Mitchell, GA",13205,GA,31730,31.236213,-84.23547,Patricia,English,Patricia English,patricia_english@mitchell.k12.ga.us,229.336.0980,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S1082,7020111,Old,111702,702,3720,1303720,Monroe County,Monroe County,111,Katherine B. Sutton Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,1315 Ga Highway 83 N,Forsyth,"Monroe, GA",13207,GA,31029,33.062225,-83.920859,Becky,Brown,Becky Brown,becky.brown@mcschools.org,478.994.9906,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,No,Middle Georgia,Middle Georgia,Mickey Daniell
S1808,7020205,Old,205702,702,3720,1303720,Monroe County,Monroe County,205,Samuel E. Hubbard Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,558 Ga Highway 83 S,Forsyth,"Monroe, GA",13207,GA,31029,33.022366,-83.956274,Jay,Johnston,Jay Johnston,jay.johnston@monroe.k12.ga.us,478.994.7066,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,32,Town: Distant,Yes,No,Middle Georgia,Middle Georgia,Mickey Daniell
S2001,7020105,Old,105702,702,3720,1303720,Monroe County,Monroe County,105,T.G. Scott Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,70 Thornton Rd,Forsyth,"Monroe, GA",13207,GA,31029,33.013589,-83.919958,Richard,Bazemore,Richard Bazemore,richard.bazemore@monroe.k12.ga.us,478.994.3495,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,No,Middle Georgia,Middle Georgia,Mickey Daniell
S1312,7020184,Old,184702,702,3720,1303720,Monroe County,Monroe County,184,Mary Persons High School,,High,Traditional,,No IB,No,No,No,09-12,310 Montpelier Ave ,Forsyth,"Monroe, GA",13207,GA,31029,33.023055,-83.934986,Jim,Finch,Jim Finch,jim.finch@monroe.k12.ga.us,478.994.2812,No,Yes,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,No,No,Middle Georgia,Middle Georgia,Mickey Daniell
S1396,7020113,Old,113702,702,3720,1303720,Monroe County,Monroe County,113,"Monroe County Middle School, Banks Stephens Campus",,Middle,Traditional,,No IB,No,No,No,06-08,66 Thornton Rd,Forsyth,"Monroe, GA",13207,GA,31029,33.013589,-83.919958,Efrem,Yarber,Efrem Yarber,efrem.yarber@monroe.k12.ga.us,478.994.6186,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,No,Middle Georgia,Middle Georgia,Mickey Daniell
S1402,7030107,Old,107703,703,3750,1303750,Montgomery County,Montgomery County,107,Montgomery County Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,900 Martin Luther King Dr,Ailey,"Montgomery, GA",13209,GA,30410,32.191942,-82.57675,Justin,Russell,Justin Russell,mmills@montgomery.k12.ga.us,912.583.2279,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,42,Rural: Distant,Yes,Yes,Heart of Georgia Altamaha,Heart of Georgia Altamaha,Mickey Daniell
